ID_EXPERIMENTO	 ALGORITMO	 HYPER_VOLUME	 GD	 IGD	 SPREAD	 EPSILON	 CS.NSGA	 CS.SPEA	 CS.ILS	 CS.OPMOP	 CS.MILS	 TEMPO_EXEC	 DATA_HORA_EXECUCAO	 CENARIO	 TEMPO_SIMULACAO	 ALGORITMO 	 TAM_POP	 NUM_AVA_FUNC_OBJ	 PROB_CRUZ	 PROB_MUT	 NUM_OBJ	 TIPO_CODIFICACAO	 TIPO_CRUZAMENTO	 TIPO_MUTACAO	 CONJUNTO_OBJ
6	SPEA	0.39655600906463084	0.0014552927230969915	0.002653670536558514	0.5630417412775209	3668.0	0.215	 NA	0.6363636363636364	0.8987341772151899	0.25	20599	Mon_Dec_02_17	Min4.xml	60	SPEA2	200	20000	0.9	0.4	3	1	2	1	3.0
7	SPEA	0.4199537830180752	0.0017310219599821419	0.002374779729881076	0.5356455260124692	1879.0	0.13	 NA	0.7727272727272727	0.8554216867469879	0.15384615384615385	21503	Mon_Dec_02_17	Min4.xml	60	SPEA2	200	20000	0.9	0.4	3	1	2	1	3.0
8	SPEA	0.4104580544821254	0.00132216495618667	0.002989442180506358	0.5846994473990067	2176.0	0.38	 NA	0.5909090909090909	0.9006622516556292	0.2631578947368421	19928	Mon_Dec_02_17	Min4.xml	60	SPEA2	200	20000	0.9	0.4	3	1	2	1	3.0
9	SPEA	0.406173941879983	0.0015452991687962588	0.003312783727819873	0.5988409079938705	2269.0	0.115	 NA	0.6363636363636364	0.88	0.3125	19737	Mon_Dec_02_17	Min4.xml	60	SPEA2	200	20000	0.9	0.4	3	1	2	1	3.0
10	SPEA	0.40473975594477296	0.0017536603821512598	0.003023362475014389	0.5368288559844415	2738.0	0.11	 NA	0.7272727272727273	0.9121621621621622	0.2857142857142857	20239	Mon_Dec_02_17	Min4.xml	60	SPEA2	200	20000	0.9	0.4	3	1	2	1	3.0
11	SPEA	0.41592505245583333	0.0014597426276942607	0.0028646234441521866	0.6125710937474745	2097.0	0.335	 NA	0.7272727272727273	0.9161676646706587	0.3	17283	Mon_Dec_02_17	Min4.xml	60	SPEA2	200	20000	0.9	0.4	3	1	2	1	3.0
12	SPEA	0.4128132045649658	0.0015287983502738178	0.002536216374437774	0.5758414757264408	3134.0	0.235	 NA	0.6363636363636364	0.9515151515151515	0.13333333333333333	22692	Mon_Dec_02_17	Min4.xml	60	SPEA2	200	20000	0.9	0.4	3	1	2	1	3.0
13	SPEA	0.3959344690806716	0.001606799639079898	0.002615158211412761	0.5667452237719615	3509.0	0.125	 NA	0.6818181818181818	0.8529411764705882	0.2222222222222222	21399	Mon_Dec_02_17	Min4.xml	60	SPEA2	200	20000	0.9	0.4	3	1	2	1	3.0
14	SPEA	0.40559678111876607	0.0014285021405979928	0.0029041649995188677	0.5847623928359847	3042.0	0.03	 NA	0.6363636363636364	0.91875	0.26666666666666666	21104	Mon_Dec_02_17	Min4.xml	60	SPEA2	200	20000	0.9	0.4	3	1	2	1	3.0
15	SPEA	0.37244153580789696	0.0014438151574084164	0.0036022248602905955	0.5941426024027292	4462.0	0.145	 NA	0.5454545454545454	0.8943661971830986	0.25	20551	Mon_Dec_02_17	Min4.xml	60	SPEA2	200	20000	0.9	0.4	3	1	2	1	3.0
16	SPEA	0.38231689837573374	0.0016116602462865027	0.003034823782614864	0.6214351509958791	4117.0	0.18	 NA	0.6363636363636364	0.93125	0.125	22005	Mon_Dec_02_17	Min4.xml	60	SPEA2	200	20000	0.9	0.4	3	1	2	1	3.0
17	SPEA	0.3963513271595161	0.001517637670102513	0.0026682222077942515	0.5757838965020534	3255.0	0.365	 NA	0.6363636363636364	0.9657142857142857	0.2222222222222222	22109	Mon_Dec_02_17	Min4.xml	60	SPEA2	200	20000	0.9	0.4	3	1	2	1	3.0
18	SPEA	0.40117753236266723	0.0014414939868961708	0.0025048819825471903	0.4510581150033777	2802.0	0.195	 NA	0.5909090909090909	0.9556962025316456	0.19047619047619047	20473	Mon_Dec_02_17	Min4.xml	60	SPEA2	200	20000	0.9	0.4	3	1	2	1	3.0
19	SPEA	0.4141158393133251	0.0013649346153564803	0.002353427602387502	0.6473919217746773	2382.0	0.12	 NA	0.6363636363636364	0.9874213836477987	0.14285714285714285	22617	Mon_Dec_02_17	Min4.xml	60	SPEA2	200	20000	0.9	0.4	3	1	2	1	3.0
20	SPEA	0.4017593298545587	0.0014663816798588726	0.0025991226411879154	0.6109242402083701	2793.0	0.145	 NA	0.6818181818181818	0.8873239436619719	0.17647058823529413	21422	Mon_Dec_02_17	Min4.xml	60	SPEA2	200	20000	0.9	0.4	3	1	2	1	3.0
21	SPEA	0.3947441052491694	0.0015552894159293724	0.0026063023688469864	0.6157723807010081	3087.0	0.17	 NA	0.6818181818181818	0.9161676646706587	0.4090909090909091	21615	Mon_Dec_02_17	Min4.xml	60	SPEA2	200	20000	0.9	0.4	3	1	2	1	3.0
22	SPEA	0.4028757627342035	0.0014392549533572242	0.0024363218759907105	0.4487870561131912	3484.0	0.1	 NA	0.6818181818181818	0.8859060402684564	0.1875	22123	Mon_Dec_02_17	Min4.xml	60	SPEA2	200	20000	0.9	0.4	3	1	2	1	3.0
23	SPEA	0.43792384484081176	0.001597810128047674	0.00231106102672365	0.5523477324172685	1406.0	0.29	 NA	0.8636363636363636	0.9675675675675676	0.2777777777777778	21085	Mon_Dec_02_17	Min4.xml	60	SPEA2	200	20000	0.9	0.4	3	1	2	1	3.0
24	SPEA	0.37123617764162903	0.0015003083323753294	0.003236185059738952	0.5220337547917206	3954.0	0.205	 NA	0.5454545454545454	0.9329268292682927	0.35	19046	Mon_Dec_02_17	Min4.xml	60	SPEA2	200	20000	0.9	0.4	3	1	2	1	3.0
25	SPEA	0.411983142583475	0.00154696051611968	0.002799493663626065	0.5264465016783701	2539.0	0.15	 NA	0.6363636363636364	0.9234972677595629	0.3333333333333333	20817	Mon_Dec_02_17	Min4.xml	60	SPEA2	200	20000	0.9	0.4	3	1	2	1	3.0
26	SPEA	0.38782541964426975	0.00148779379330619	0.0029089901570737435	0.6229520066666842	3530.0	0.115	 NA	0.5909090909090909	0.9221556886227545	0.06666666666666667	20935	Mon_Dec_02_17	Min4.xml	60	SPEA2	200	20000	0.9	0.4	3	1	2	1	3.0
27	SPEA	0.3999022724624312	0.00136368307507993	0.003045521632132187	0.5687161611821444	3243.0	0.28	 NA	0.6818181818181818	0.9202453987730062	0.11764705882352941	19490	Mon_Dec_02_17	Min4.xml	60	SPEA2	200	20000	0.9	0.4	3	1	2	1	3.0
28	SPEA	0.4010088697357712	0.0014641681766090098	0.0031602633622269585	0.5607780001762572	2850.0	0.29	 NA	0.5909090909090909	0.9147727272727273	0.13333333333333333	20448	Mon_Dec_02_17	Min4.xml	60	SPEA2	200	20000	0.9	0.4	3	1	2	1	3.0
29	SPEA	0.4090248464049555	0.0016756305557163362	0.0026941164010459997	0.5088096301943865	2843.0	0.08	 NA	0.6818181818181818	0.9529411764705882	0.4	21329	Mon_Dec_02_17	Min4.xml	60	SPEA2	200	20000	0.9	0.4	3	1	2	1	3.0
30	SPEA	0.39625835921951663	0.001547329737389938	0.002435093148433505	0.540790792762521	3190.0	0.14	 NA	0.6818181818181818	0.9166666666666666	0.06666666666666667	22416	Mon_Dec_02_17	Min4.xml	60	SPEA2	200	20000	0.9	0.4	3	1	2	1	3.0
31	SPEA	0.39682329862646554	0.0015453021677153786	0.0026412028642837275	0.5358162431335736	3427.0	0.145	 NA	0.6818181818181818	0.9245283018867925	0.14285714285714285	18570	Mon_Dec_02_17	Min4.xml	60	SPEA2	200	20000	0.9	0.4	3	1	2	1	3.0
32	SPEA	0.43087018311355524	0.001518555052437367	0.002508376726825394	0.5652460035892136	1549.0	0.185	 NA	0.7727272727272727	0.948051948051948	0.125	21619	Mon_Dec_02_17	Min4.xml	60	SPEA2	200	20000	0.9	0.4	3	1	2	1	3.0
33	SPEA	0.4275734236804588	0.0013587723180009039	0.002541400024619859	0.5601107621987691	1443.0	0.22	 NA	0.7272727272727273	0.9426751592356688	0.23529411764705882	21126	Mon_Dec_02_17	Min4.xml	60	SPEA2	200	20000	0.9	0.4	3	1	2	1	3.0
1	ILS	0.27002779473674815	0.0181639411109514	0.006987421619317886	0.40025503998903994	1726.0	0.0	0.0	 NA	0.0	0.0	777	Mon_Dec_02_17	Min4.xml	60	ILS	200	20000	0.9	0.4	3	1	2	1	3.0
2	ILS	0.27261371709427346	0.017635333808139544	0.006965478322798171	0.36267628901439986	1584.0	0.0	0.0	 NA	0.0	0.0	689	Mon_Dec_02_17	Min4.xml	60	ILS	200	20000	0.9	0.4	3	1	2	1	3.0
3	ILS	0.267119357105857	0.017862887098240177	0.006942304160031526	0.3544681671653851	1608.0	0.0	0.0	 NA	0.0	0.0	737	Mon_Dec_02_17	Min4.xml	60	ILS	200	20000	0.9	0.4	3	1	2	1	3.0
4	ILS	0.2646326582926035	0.02348558679093368	0.006879610274012937	0.43551798015570387	2418.0	0.0	0.0	 NA	0.0	0.0	739	Mon_Dec_02_17	Min4.xml	60	ILS	200	20000	0.9	0.4	3	1	2	1	3.0
5	ILS	0.2669248071036801	0.0247209488060112	0.006873772225863701	0.3273746667375919	1342.0	0.0	0.0	 NA	0.0	0.0	557	Mon_Dec_02_17	Min4.xml	60	ILS	200	20000	0.9	0.4	3	1	2	1	3.0
6	ILS	0.2596287052235706	0.02482847947753657	0.007227713074107329	0.4492071066405853	1862.0	0.0	0.0	 NA	0.0	0.0	897	Mon_Dec_02_17	Min4.xml	60	ILS	200	20000	0.9	0.4	3	1	2	1	3.0
7	ILS	0.26102187176311525	0.022920141555760012	0.007241188758880006	0.44508383993796263	776.0	0.0	0.0	 NA	0.0	0.0	810	Mon_Dec_02_17	Min4.xml	60	ILS	200	20000	0.9	0.4	3	1	2	1	3.0
8	ILS	0.26304403273700083	0.024399098599168088	0.007133700991891526	0.4547359672815278	1369.0	0.0	0.0	 NA	0.0	0.0	705	Mon_Dec_02_17	Min4.xml	60	ILS	200	20000	0.9	0.4	3	1	2	1	3.0
9	ILS	0.2670493905199473	0.0236323136631657	0.007169850663414532	0.4089066682354805	2746.0	0.0	0.0	 NA	0.0	0.0	715	Mon_Dec_02_17	Min4.xml	60	ILS	200	20000	0.9	0.4	3	1	2	1	3.0
10	ILS	0.26988238342213905	0.02277141554573293	0.006870298403535036	0.3751542726588594	2226.0	0.0	0.0	 NA	0.0	0.0	688	Mon_Dec_02_17	Min4.xml	60	ILS	200	20000	0.9	0.4	3	1	2	1	3.0
11	ILS	0.265493083002562	0.02366664031670609	0.0070019116769316075	0.35158627015829713	1641.0	0.0	0.0	 NA	0.0	0.0	633	Mon_Dec_02_17	Min4.xml	60	ILS	200	20000	0.9	0.4	3	1	2	1	3.0
12	ILS	0.26007892395566895	0.023607172637093922	0.00730267443754777	0.4535055855043335	2182.0	0.0	0.0	 NA	0.0	0.0	689	Mon_Dec_02_17	Min4.xml	60	ILS	200	20000	0.9	0.4	3	1	2	1	3.0
13	ILS	0.26212520480886775	0.02352868346784239	0.007279868773686261	0.42123086734225657	2093.0	0.0	0.0	 NA	0.0	0.0	536	Mon_Dec_02_17	Min4.xml	60	ILS	200	20000	0.9	0.4	3	1	2	1	3.0
14	ILS	0.26707838937863404	0.022808364236069644	0.007036426574094098	0.4675232350241593	2007.0	0.0	0.0	 NA	0.0	0.0	587	Mon_Dec_02_17	Min4.xml	60	ILS	200	20000	0.9	0.4	3	1	2	1	3.0
15	ILS	0.25655272958012915	0.02420320834209573	0.007295587254741795	0.421055400010317	1273.0	0.0	0.0	 NA	0.0	0.0	404	Mon_Dec_02_17	Min4.xml	60	ILS	200	20000	0.9	0.4	3	1	2	1	3.0
16	ILS	0.26133220994309386	0.02352665598606835	0.007110756087808482	0.4601961636198389	1454.0	0.0	0.0	 NA	0.0	0.0	678	Mon_Dec_02_17	Min4.xml	60	ILS	200	20000	0.9	0.4	3	1	2	1	3.0
17	ILS	0.2614645711775911	0.02436103583567031	0.0072843954557628935	0.37403044274611424	1527.0	0.0	0.0	 NA	0.0	0.0	510	Mon_Dec_02_17	Min4.xml	60	ILS	200	20000	0.9	0.4	3	1	2	1	3.0
18	ILS	0.25819857976317323	0.023806208026603295	0.007488639800782791	0.41908188405599595	2023.0	0.0	0.0	 NA	0.0	0.0	631	Mon_Dec_02_17	Min4.xml	60	ILS	200	20000	0.9	0.4	3	1	2	1	3.0
19	ILS	0.2699527803036187	0.0236771297259375	0.006822867745119147	0.2980561106905273	776.0	0.0	0.0	 NA	0.006289308176100629	0.0	648	Mon_Dec_02_17	Min4.xml	60	ILS	200	20000	0.9	0.4	3	1	2	1	3.0
20	ILS	0.2554719568032885	0.026118090429194996	0.007313108758555192	0.4160734168010244	2482.0	0.0	0.0	 NA	0.0	0.0	643	Mon_Dec_02_17	Min4.xml	60	ILS	200	20000	0.9	0.4	3	1	2	1	3.0
21	ILS	0.26571953106631535	0.023414682511747217	0.007087856790954601	0.4363040416231152	1526.0	0.0	0.0	 NA	0.0	0.0	634	Mon_Dec_02_17	Min4.xml	60	ILS	200	20000	0.9	0.4	3	1	2	1	3.0
22	ILS	0.26195561118704325	0.025136448536978617	0.007238537899857687	0.4318989189467965	1077.0	0.0	0.0	 NA	0.0	0.0	655	Mon_Dec_02_17	Min4.xml	60	ILS	200	20000	0.9	0.4	3	1	2	1	3.0
23	ILS	0.2642269732490507	0.023262806672342515	0.007137128214638532	0.3732019640125781	1374.0	0.0	0.0	 NA	0.0	0.0	751	Mon_Dec_02_17	Min4.xml	60	ILS	200	20000	0.9	0.4	3	1	2	1	3.0
24	ILS	0.26331637224835946	0.023557044971087834	0.007025442302234622	0.411788325459731	776.0	0.0	0.0	 NA	0.0	0.0	496	Mon_Dec_02_17	Min4.xml	60	ILS	200	20000	0.9	0.4	3	1	2	1	3.0
25	ILS	0.28115744241878016	0.020611346056855714	0.006753430004788908	0.45647903620878766	920.0	0.0	0.0	 NA	0.0	0.0	635	Mon_Dec_02_17	Min4.xml	60	ILS	200	20000	0.9	0.4	3	1	2	1	3.0
26	ILS	0.2702008600626952	0.021651278108297974	0.007046892792066333	0.37084741080273875	1846.0	0.0	0.0	 NA	0.0	0.0	674	Mon_Dec_02_17	Min4.xml	60	ILS	200	20000	0.9	0.4	3	1	2	1	3.0
27	ILS	0.2662906535691947	0.02285886995980089	0.007428511498748516	0.4253438775720655	874.0	0.0	0.0	 NA	0.006134969325153374	0.0	501	Mon_Dec_02_17	Min4.xml	60	ILS	200	20000	0.9	0.4	3	1	2	1	3.0
28	ILS	0.2724359560997905	0.02157632082055122	0.006885717352892745	0.3085179727915472	776.0	0.0	0.0	 NA	0.0	0.0	555	Mon_Dec_02_17	Min4.xml	60	ILS	200	20000	0.9	0.4	3	1	2	1	3.0
29	ILS	0.26117052322376044	0.024725442452315928	0.006927739865147847	0.33567097238909444	2174.0	0.0	0.0	 NA	0.0	0.0	576	Mon_Dec_02_17	Min4.xml	60	ILS	200	20000	0.9	0.4	3	1	2	1	3.0
30	ILS	0.26269609126511534	0.02500454833423724	0.007178507266348173	0.29104484698545685	1892.0	0.0	0.0	 NA	0.0	0.0	677	Mon_Dec_02_17	Min4.xml	60	ILS	200	20000	0.9	0.4	3	1	2	1	3.0
31	ILS	0.2597689732120656	0.024628638746270293	0.007081601018649931	0.3284677620086517	2268.0	0.0	0.0	 NA	0.0	0.0	708	Mon_Dec_02_17	Min4.xml	60	ILS	200	20000	0.9	0.4	3	1	2	1	3.0
32	ILS	0.2655412627771248	0.023642070180153806	0.007135697163355828	0.4873973331829126	1732.0	0.0	0.0	 NA	0.0	0.0	712	Mon_Dec_02_17	Min4.xml	60	ILS	200	20000	0.9	0.4	3	1	2	1	3.0
33	ILS	0.27331241619857244	0.02222333565850063	0.007065070956433201	0.3933958842467835	1948.0	0.0	0.0	 NA	0.0	0.0	623	Mon_Dec_02_17	Min4.xml	60	ILS	200	20000	0.9	0.4	3	1	2	1	3.0
1	OPMOP	0.3425667765899056	0.005504785409929913	0.0033199070811998125	0.518512464761795	4350.0	0.0	0.0	0.6136363636363636	 NA	0.06666666666666667	4059	Mon_Dec_02_17	Min4.xml	60	OPMOP_GA	200	20000	0.9	0.4	3	1	2	1	3.0
2	OPMOP	0.3597171505521892	0.005070173385986366	0.0031967991418692036	0.48763485778583265	3471.0	0.0	0.0	0.6363636363636364	 NA	0.0	3169	Mon_Dec_02_17	Min4.xml	60	OPMOP_GA	200	20000	0.9	0.4	3	1	2	1	3.0
3	OPMOP	0.35381749552237846	0.005035956401071941	0.003260085791444154	0.5415717902682902	3414.0	0.0	0.0	0.75	 NA	0.05555555555555555	3360	Mon_Dec_02_17	Min4.xml	60	OPMOP_GA	200	20000	0.9	0.4	3	1	2	1	3.0
