ID_EXPERIMENTO	 ALGORITMO	 HYPER_VOLUME	 GD	 IGD	 SPREAD	 EPSILON	 CS.NSGA	 CS.SPEA	 CS.ILS	 CS.OPMOP	 CS.MILS	 TEMPO_EXEC	 DATA_HORA_EXECUCAO	 CENARIO	 TEMPO_SIMULACAO	 ALGORITMO 	 TAM_POP	 NUM_AVA_FUNC_OBJ	 PROB_CRUZ	 PROB_MUT	 NUM_OBJ	 TIPO_CODIFICACAO	 TIPO_CRUZAMENTO	 TIPO_MUTACAO	 CONJUNTO_OBJ
26	NSGA	0.460532688030216	0.0016094541897037499	0.00339905448314962	0.6242502162831426	1044.0	 NA	0.38	0.7666666666666667	0.875	0.42857142857142855	5452	Mon_Dec_02_16	Min3.xml	60	NSGAII	200	20000	0.9	0.4	3	1	2	1	3.0
27	NSGA	0.45334485357615445	0.001648439807424146	0.005231880305332074	0.6618518738359599	1165.0	 NA	0.675	0.7666666666666667	0.9534883720930233	0.2222222222222222	5463	Mon_Dec_02_16	Min3.xml	60	NSGAII	200	20000	0.9	0.4	3	1	2	1	3.0
28	NSGA	0.4571277371782898	0.0016306906449032232	0.005286339052257877	0.6525463161307583	978.0	 NA	0.5975	0.7666666666666667	0.9148936170212766	0.45454545454545453	5319	Mon_Dec_02_16	Min3.xml	60	NSGAII	200	20000	0.9	0.4	3	1	2	1	3.0
29	NSGA	0.45765001010051953	0.0016151667771279407	0.005137604138478858	0.7708222696854651	531.0	 NA	0.38	0.7666666666666667	0.9285714285714286	0.45454545454545453	5346	Mon_Dec_02_16	Min3.xml	60	NSGAII	200	20000	0.9	0.4	3	1	2	1	3.0
30	NSGA	0.451202408976607	0.0017234484090167476	0.005187941470087436	0.5959528016451392	1067.0	 NA	0.475	0.7666666666666667	0.9090909090909091	0.5	5254	Mon_Dec_02_16	Min3.xml	60	NSGAII	200	20000	0.9	0.4	3	1	2	1	3.0
31	NSGA	0.4515104623234324	0.001267952592963757	0.004194942654649591	0.6836494284432477	1741.0	 NA	0.5125	0.8	0.9512195121951219	0.4	5003	Mon_Dec_02_16	Min3.xml	60	NSGAII	200	20000	0.9	0.4	3	1	2	1	3.0
32	NSGA	0.4592888125907566	0.0015592758123868721	0.005192124012303181	0.8007014120408074	392.0	 NA	0.4871060171919771	0.7666666666666667	0.9111111111111111	0.45454545454545453	5354	Mon_Dec_02_16	Min3.xml	60	NSGAII	200	20000	0.9	0.4	3	1	2	1	3.0
33	NSGA	0.4556457127886053	0.001983889403872031	0.005359212541238516	0.7621367730663052	964.0	 NA	0.56	0.7666666666666667	0.9285714285714286	0.5454545454545454	5532	Mon_Dec_02_16	Min3.xml	60	NSGAII	200	20000	0.9	0.4	3	1	2	1	3.0
1	SPEA	0.45790107511037487	0.0012711237920330202	0.0038514825797655314	0.6897734502153101	771.0	0.15	 NA	0.8	0.9777777777777777	0.16666666666666666	27772	Mon_Dec_02_16	Min3.xml	60	SPEA2	200	20000	0.9	0.4	3	1	2	1	3.0
2	SPEA	0.4439444767001824	0.0011858303826074012	0.0054338358548161715	0.6221271546873992	1783.0	0.185	 NA	0.75	0.9230769230769231	0.125	28788	Mon_Dec_02_16	Min3.xml	60	SPEA2	200	20000	0.9	0.4	3	1	2	1	3.0
3	SPEA	0.45087346021411356	0.001439122914846693	0.005100677268204773	0.6387731400066889	628.0	0.345	 NA	0.7666666666666667	0.9230769230769231	0.2	19744	Mon_Dec_02_16	Min3.xml	60	SPEA2	200	20000	0.9	0.4	3	1	2	1	3.0
4	SPEA	0.4578558585783837	0.001232794708885889	0.004038944572454815	0.5942202038755152	1305.0	0.12	 NA	0.8	0.9803921568627451	0.4166666666666667	25226	Mon_Dec_02_16	Min3.xml	60	SPEA2	200	20000	0.9	0.4	3	1	2	1	3.0
5	SPEA	0.4567393844301171	0.0014564137443526506	0.004184088349692099	0.5938027889281136	1648.0	0.17	 NA	0.7666666666666667	0.8235294117647058	0.1111111111111111	22054	Mon_Dec_02_16	Min3.xml	60	SPEA2	200	20000	0.9	0.4	3	1	2	1	3.0
6	SPEA	0.4593790701588929	0.0017532491259999348	0.003966648091726962	0.4999031256094104	921.0	0.19	 NA	0.8	0.9111111111111111	0.1	17876	Mon_Dec_02_16	Min3.xml	60	SPEA2	200	20000	0.9	0.4	3	1	2	1	3.0
7	SPEA	0.44724631260406805	0.0013963571293343093	0.006714105074600488	0.5889660233006171	1242.0	0.225	 NA	0.7333333333333333	0.813953488372093	0.2727272727272727	32691	Mon_Dec_02_16	Min3.xml	60	SPEA2	200	20000	0.9	0.4	3	1	2	1	3.0
8	SPEA	0.4610393700753175	0.001392983733879444	0.0038119617863580655	0.5540376806123536	653.0	0.17	 NA	0.8	0.9782608695652174	0.09090909090909091	23749	Mon_Dec_02_16	Min3.xml	60	SPEA2	200	20000	0.9	0.4	3	1	2	1	3.0
9	SPEA	0.43913965742124095	0.0014098038169712435	0.006894091327815217	0.6129338091463771	1041.0	0.145	 NA	0.7333333333333333	0.851063829787234	0.1	17783	Mon_Dec_02_16	Min3.xml	60	SPEA2	200	20000	0.9	0.4	3	1	2	1	3.0
10	SPEA	0.4499565558130581	0.0013728417026871251	0.0034186555074426548	0.6440656432031747	1887.0	0.185	 NA	0.8	1.0	0.36363636363636365	20580	Mon_Dec_02_16	Min3.xml	60	SPEA2	200	20000	0.9	0.4	3	1	2	1	3.0
11	SPEA	0.46006248195462635	0.001400854240887796	0.00395165835124778	0.5425401790519421	632.0	0.17	 NA	0.7333333333333333	0.8157894736842105	0.14285714285714285	24397	Mon_Dec_02_16	Min3.xml	60	SPEA2	200	20000	0.9	0.4	3	1	2	1	3.0
12	SPEA	0.45606632254267515	0.0015150373371349837	0.005174542954248754	0.47925851445804274	728.0	0.16	 NA	0.7666666666666667	0.9	0.36363636363636365	25907	Mon_Dec_02_16	Min3.xml	60	SPEA2	200	20000	0.9	0.4	3	1	2	1	3.0
13	SPEA	0.4583417815838463	0.0012396019336036207	0.0032524094094227947	0.5349172894854545	1392.0	0.32	 NA	0.7666666666666667	0.9444444444444444	0.45454545454545453	29326	Mon_Dec_02_16	Min3.xml	60	SPEA2	200	20000	0.9	0.4	3	1	2	1	3.0
14	SPEA	0.44892763127225144	0.0012482485771513842	0.004574619457346665	0.6690397473479738	2020.0	0.135	 NA	0.8	0.9787234042553191	0.25	19494	Mon_Dec_02_16	Min3.xml	60	SPEA2	200	20000	0.9	0.4	3	1	2	1	3.0
15	SPEA	0.45853976480513925	0.0011847035478575333	0.0052352210994338535	0.5650480354560897	818.0	0.215	 NA	0.7666666666666667	0.8863636363636364	0.375	22577	Mon_Dec_02_16	Min3.xml	60	SPEA2	200	20000	0.9	0.4	3	1	2	1	3.0
16	SPEA	0.4577850669225973	0.0013343893979275117	0.005016609858452758	0.655423499812194	474.0	0.205	 NA	0.7666666666666667	0.9047619047619048	0.0	25131	Mon_Dec_02_16	Min3.xml	60	SPEA2	200	20000	0.9	0.4	3	1	2	1	3.0
17	SPEA	0.4462462008952571	0.0016995314272703098	0.006727495497312933	0.7421533660306394	939.0	0.25	 NA	0.7333333333333333	0.8378378378378378	0.1	31198	Mon_Dec_02_16	Min3.xml	60	SPEA2	200	20000	0.9	0.4	3	1	2	1	3.0
18	SPEA	0.4713465481162341	0.0011358410314681658	0.0024144968388310245	0.5348715167547708	609.0	0.085	 NA	0.8333333333333334	0.9591836734693877	0.45454545454545453	27605	Mon_Dec_02_16	Min3.xml	60	SPEA2	200	20000	0.9	0.4	3	1	2	1	3.0
19	SPEA	0.45384117430301796	0.0013354898783103759	0.005133903745840649	0.6250838554109321	1021.0	0.035	 NA	0.7666666666666667	0.9024390243902439	0.25	28617	Mon_Dec_02_16	Min3.xml	60	SPEA2	200	20000	0.9	0.4	3	1	2	1	3.0
20	SPEA	0.4508881768719947	0.0017006874067803813	0.005115077824699761	0.529953347670066	1215.0	0.055	 NA	0.7333333333333333	0.9375	0.08333333333333333	22395	Mon_Dec_02_16	Min3.xml	60	SPEA2	200	20000	0.9	0.4	3	1	2	1	3.0
21	SPEA	0.4543885741011382	0.0015157897522474295	0.005270974341719154	0.7138561759795862	847.0	0.255	 NA	0.7666666666666667	0.9111111111111111	0.1111111111111111	19294	Mon_Dec_02_16	Min3.xml	60	SPEA2	200	20000	0.9	0.4	3	1	2	1	3.0
22	SPEA	0.45768612747170706	0.001467259406513634	0.00282532419929939	0.6033080793939503	1545.0	0.015	 NA	0.8666666666666667	1.0	0.2222222222222222	28458	Mon_Dec_02_16	Min3.xml	60	SPEA2	200	20000	0.9	0.4	3	1	2	1	3.0
23	SPEA	0.4534723667934909	0.0015237978834018076	0.003699864439471419	0.5720163893848803	934.0	0.195	 NA	0.8	0.9642857142857143	0.4	26290	Mon_Dec_02_16	Min3.xml	60	SPEA2	200	20000	0.9	0.4	3	1	2	1	3.0
24	SPEA	0.4576147104421768	0.001223157347109338	0.0029800084625658256	0.6433975466439122	1000.0	0.44	 NA	0.8333333333333334	0.9615384615384616	0.375	29725	Mon_Dec_02_16	Min3.xml	60	SPEA2	200	20000	0.9	0.4	3	1	2	1	3.0
25	SPEA	0.45600907938356305	0.0013092763774831785	0.005144068327344095	0.6450120339647843	1261.0	0.37	 NA	0.7666666666666667	0.9347826086956522	0.6666666666666666	22514	Mon_Dec_02_16	Min3.xml	60	SPEA2	200	20000	0.9	0.4	3	1	2	1	3.0
26	SPEA	0.4291094819156148	0.0014296808628667934	0.005829847662030758	0.5969664007536438	2100.0	0.19	 NA	0.6666666666666666	0.8928571428571429	0.2857142857142857	23058	Mon_Dec_02_16	Min3.xml	60	SPEA2	200	20000	0.9	0.4	3	1	2	1	3.0
27	SPEA	0.4447047638266003	0.001455200475505872	0.0051438293466841215	0.6618319408283768	1340.0	0.08	 NA	0.7666666666666667	0.9534883720930233	0.0	25060	Mon_Dec_02_16	Min3.xml	60	SPEA2	200	20000	0.9	0.4	3	1	2	1	3.0
28	SPEA	0.4593580253272564	0.0013382960126784747	0.005108240876728278	0.6189876118357441	788.0	0.17	 NA	0.7666666666666667	0.9148936170212766	0.36363636363636365	25287	Mon_Dec_02_16	Min3.xml	60	SPEA2	200	20000	0.9	0.4	3	1	2	1	3.0
29	SPEA	0.4529300851714482	0.001509482985951536	0.006614818992913378	0.5851370751603827	568.0	0.28	 NA	0.7333333333333333	0.8571428571428571	0.18181818181818182	32271	Mon_Dec_02_16	Min3.xml	60	SPEA2	200	20000	0.9	0.4	3	1	2	1	3.0
30	SPEA	0.46051249079461787	0.001313139452691727	0.0029170738340484675	0.4609736647022498	1098.0	0.34	 NA	0.8333333333333334	0.9818181818181818	0.4166666666666667	23835	Mon_Dec_02_16	Min3.xml	60	SPEA2	200	20000	0.9	0.4	3	1	2	1	3.0
31	SPEA	0.46009421790629235	0.0014471113738990056	0.0038859414919112417	0.5869920473209986	1194.0	0.13	 NA	0.8	0.926829268292683	0.2	19753	Mon_Dec_02_16	Min3.xml	60	SPEA2	200	20000	0.9	0.4	3	1	2	1	3.0
32	SPEA	0.4621281055565679	0.0016463991607463858	0.003984906468373433	0.7748907633296703	670.0	0.065	 NA	0.7666666666666667	0.9111111111111111	0.2727272727272727	20716	Mon_Dec_02_16	Min3.xml	60	SPEA2	200	20000	0.9	0.4	3	1	2	1	3.0
33	SPEA	0.44811835037816344	0.001378143919123327	0.006812761743575982	0.6195561306373356	1148.0	0.305	 NA	0.7333333333333333	0.8571428571428571	0.36363636363636365	20979	Mon_Dec_02_16	Min3.xml	60	SPEA2	200	20000	0.9	0.4	3	1	2	1	3.0
1	ILS	0.3450923564549926	0.02123310106926312	0.004866259545529606	0.44311951704082764	1633.0	0.0	0.0	 NA	0.06666666666666667	0.0	777	Mon_Dec_02_17	Min4.xml	60	ILS	200	20000	0.9	0.4	3	1	2	1	3.0
2	ILS	0.3597644215477604	0.023011641399274328	0.003980026465943743	0.3878005615694484	1133.0	0.0	0.0	 NA	0.038461538461538464	0.0	689	Mon_Dec_02_17	Min4.xml	60	ILS	200	20000	0.9	0.4	3	1	2	1	3.0
3	ILS	0.34547699227720474	0.022641080203017905	0.00463013308084769	0.5064298106900111	1122.0	0.0	0.0	 NA	0.05128205128205128	0.0	737	Mon_Dec_02_17	Min4.xml	60	ILS	200	20000	0.9	0.4	3	1	2	1	3.0
4	ILS	0.33063090430782	0.0319076967248603	0.00502032841826224	0.3312008922662851	1831.0	0.0	0.0	 NA	0.0	0.0	739	Mon_Dec_02_17	Min4.xml	60	ILS	200	20000	0.9	0.4	3	1	2	1	3.0
5	ILS	0.3246539086076312	0.032246505622356016	0.005538365469065	0.3514826815538731	1750.0	0.0	0.0	 NA	0.11764705882352941	0.0	557	Mon_Dec_02_17	Min4.xml	60	ILS	200	20000	0.9	0.4	3	1	2	1	3.0
6	ILS	0.34159056069238586	0.026933188365631987	0.00470266432396017	0.28778674108179547	1664.0	0.0	0.0	 NA	0.0	0.0	897	Mon_Dec_02_17	Min4.xml	60	ILS	200	20000	0.9	0.4	3	1	2	1	3.0
7	ILS	0.31665436674415653	0.03382987952454763	0.005222392821225533	0.3561465787799069	2418.0	0.0	0.0	 NA	0.046511627906976744	0.0	810	Mon_Dec_02_17	Min4.xml	60	ILS	200	20000	0.9	0.4	3	1	2	1	3.0
8	ILS	0.3342043670321217	0.030148473865616057	0.0047190611468057005	0.283602200549615	1983.0	0.0	0.0	 NA	0.021739130434782608	0.0	705	Mon_Dec_02_17	Min4.xml	60	ILS	200	20000	0.9	0.4	3	1	2	1	3.0
9	ILS	0.34050251632790557	0.030946369380083598	0.00495144068659122	0.3106625926057583	1901.0	0.0	0.0	 NA	0.0	0.0	715	Mon_Dec_02_17	Min4.xml	60	ILS	200	20000	0.9	0.4	3	1	2	1	3.0
10	ILS	0.33455117181782285	0.029380283653201493	0.004994414397061923	0.27559925880046415	971.0	0.0	0.0	 NA	0.0	0.0	688	Mon_Dec_02_17	Min4.xml	60	ILS	200	20000	0.9	0.4	3	1	2	1	3.0
11	ILS	0.34857229184644123	0.02880906340017919	0.0043277903094259395	0.27107906435209056	974.0	0.0	0.0	 NA	0.07894736842105263	0.0	633	Mon_Dec_02_17	Min4.xml	60	ILS	200	20000	0.9	0.4	3	1	2	1	3.0
12	ILS	0.3059534433969389	0.034002565973117425	0.005942754683165241	0.3253192161425302	1794.0	0.0	0.0	 NA	0.0	0.0	689	Mon_Dec_02_17	Min4.xml	60	ILS	200	20000	0.9	0.4	3	1	2	1	3.0
13	ILS	0.31290369776811666	0.03151564455948377	0.005798793840860149	0.2522986275960927	1243.0	0.0	0.0	 NA	0.037037037037037035	0.0	536	Mon_Dec_02_17	Min4.xml	60	ILS	200	20000	0.9	0.4	3	1	2	1	3.0
14	ILS	0.31761244149278184	0.032158673263916075	0.005101567627425787	0.3350864550819111	2612.0	0.0	0.0	 NA	0.0425531914893617	0.0	587	Mon_Dec_02_17	Min4.xml	60	ILS	200	20000	0.9	0.4	3	1	2	1	3.0
15	ILS	0.3243427582752811	0.031546766303319235	0.005176680575530061	0.26429794070132806	1422.0	0.0	0.0	 NA	0.022727272727272728	0.0	404	Mon_Dec_02_17	Min4.xml	60	ILS	200	20000	0.9	0.4	3	1	2	1	3.0
16	ILS	0.3297229029251517	0.02983647095982151	0.005017027941471462	0.3454376676916696	1994.0	0.0	0.0	 NA	0.0	0.0	678	Mon_Dec_02_17	Min4.xml	60	ILS	200	20000	0.9	0.4	3	1	2	1	3.0
17	ILS	0.3155047287708978	0.03123025668517638	0.005807507129271415	0.3413717210603762	2522.0	0.0	0.0	 NA	0.02702702702702703	0.0	510	Mon_Dec_02_17	Min4.xml	60	ILS	200	20000	0.9	0.4	3	1	2	1	3.0
18	ILS	0.3434019739425071	0.03116770274255787	0.004661749900073576	0.32124195295056784	2497.0	0.0	0.0	 NA	0.0	0.0	631	Mon_Dec_02_17	Min4.xml	60	ILS	200	20000	0.9	0.4	3	1	2	1	3.0
19	ILS	0.32680456293547283	0.03079785197185842	0.005264562308167752	0.3186522807968241	1396.0	0.0	0.0	 NA	0.0	0.0	648	Mon_Dec_02_17	Min4.xml	60	ILS	200	20000	0.9	0.4	3	1	2	1	3.0
20	ILS	0.333786254969711	0.0327263783297853	0.004919085270451063	0.2960021967417669	1351.0	0.0	0.0	 NA	0.041666666666666664	0.0	643	Mon_Dec_02_17	Min4.xml	60	ILS	200	20000	0.9	0.4	3	1	2	1	3.0
21	ILS	0.32835664113772595	0.03205731720592701	0.005108621406367993	0.26888722201961845	1675.0	0.0	0.0	 NA	0.0	0.0	634	Mon_Dec_02_17	Min4.xml	60	ILS	200	20000	0.9	0.4	3	1	2	1	3.0
22	ILS	0.3431014354038908	0.03129276101684767	0.00458462085390017	0.3507450734111834	1697.0	0.0	0.0	 NA	0.046511627906976744	0.0	655	Mon_Dec_02_17	Min4.xml	60	ILS	200	20000	0.9	0.4	3	1	2	1	3.0
23	ILS	0.3347792034053366	0.03230903228831018	0.004977170920531943	0.2884524467148887	2165.0	0.0	0.0	 NA	0.0	0.0	751	Mon_Dec_02_17	Min4.xml	60	ILS	200	20000	0.9	0.4	3	1	2	1	3.0
24	ILS	0.31248002199837716	0.03419581366878361	0.005967773881457459	0.35541287909716973	2290.0	0.0	0.0	 NA	0.0	0.0	496	Mon_Dec_02_17	Min4.xml	60	ILS	200	20000	0.9	0.4	3	1	2	1	3.0
25	ILS	0.3380212283687787	0.027737750751539315	0.004754127271194144	0.2698586313710894	1640.0	0.0	0.0	 NA	0.0	0.0	635	Mon_Dec_02_17	Min4.xml	60	ILS	200	20000	0.9	0.4	3	1	2	1	3.0
26	ILS	0.319767863548339	0.029327128871037892	0.005334355542879034	0.3420586868638804	1774.0	0.0	0.0	 NA	0.07142857142857142	0.0	674	Mon_Dec_02_17	Min4.xml	60	ILS	200	20000	0.9	0.4	3	1	2	1	3.0
27	ILS	0.3352766558902438	0.032020894636778846	0.004629794000402088	0.4096804733021703	2517.0	0.0	0.0	 NA	0.046511627906976744	0.0	501	Mon_Dec_02_17	Min4.xml	60	ILS	200	20000	0.9	0.4	3	1	2	1	3.0
28	ILS	0.32575444903703865	0.030289729569296233	0.0050156664214420325	0.2863064470771394	1321.0	0.0	0.0	 NA	0.02127659574468085	0.0	555	Mon_Dec_02_17	Min4.xml	60	ILS	200	20000	0.9	0.4	3	1	2	1	3.0
29	ILS	0.3248985813306975	0.03372428381525127	0.004895904575631034	0.2899414493429336	2298.0	0.0	0.0	 NA	0.0	0.0	576	Mon_Dec_02_17	Min4.xml	60	ILS	200	20000	0.9	0.4	3	1	2	1	3.0
30	ILS	0.3366923542599362	0.03391302807326045	0.004905494751553404	0.347436508840112	1669.0	0.0	0.0	 NA	0.07272727272727272	0.0	677	Mon_Dec_02_17	Min4.xml	60	ILS	200	20000	0.9	0.4	3	1	2	1	3.0
31	ILS	0.32714849295794396	0.03373264847341577	0.005184345403611321	0.4343177314913491	2713.0	0.0	0.0	 NA	0.0	0.0	708	Mon_Dec_02_17	Min4.xml	60	ILS	200	20000	0.9	0.4	3	1	2	1	3.0
32	ILS	0.3201249546726286	0.034801475113835814	0.005499579805232972	0.2945880346606419	2592.0	0.0	0.0	 NA	0.022222222222222223	0.0	712	Mon_Dec_02_17	Min4.xml	60	ILS	200	20000	0.9	0.4	3	1	2	1	3.0
33	ILS	0.33849188377893524	0.03302871468444077	0.00481562108771066	0.3361183363274591	1467.0	0.0	0.0	 NA	0.0	0.0	623	Mon_Dec_02_17	Min4.xml	60	ILS	200	20000	0.9	0.4	3	1	2	1	3.0
1	OPMOP	0.4006139931368628	0.009824224117183403	0.003914537475713418	0.7515953370844993	2465.0	0.0	0.0	0.7	 NA	0.0	4379	Mon_Dec_02_16	Min3.xml	60	OPMOP_GA	200	20000	0.9	0.4	3	1	2	1	3.0
2	OPMOP	0.4038899713849404	0.00870427444686294	0.003980976273173339	0.7767673079524917	2616.0	0.0	0.0	0.7666666666666667	 NA	0.0	3421	Mon_Dec_02_16	Min3.xml	60	OPMOP_GA	200	20000	0.9	0.4	3	1	2	1	3.0
3	OPMOP	0.39844589354389337	0.010366766850696582	0.0036180794145386787	0.7760032950582598	2844.0	0.0	0.0	0.7166666666666667	 NA	0.0	3311	Mon_Dec_02_16	Min3.xml	60	OPMOP_GA	200	20000	0.9	0.4	3	1	2	1	3.0
