ID_EXPERIMENTO	 ALGORITMO	 HYPER_VOLUME	 GD	 IGD	 SPREAD	 EPSILON	 CS.NSGA	 CS.SPEA	 CS.ILS	 CS.OPMOP	 CS.MILS	 TEMPO_EXEC	 DATA_HORA_EXECUCAO	 CENARIO	 TEMPO_SIMULACAO	 ALGORITMO 	 TAM_POP	 NUM_AVA_FUNC_OBJ	 PROB_CRUZ	 PROB_MUT	 NUM_OBJ	 TIPO_CODIFICACAO	 TIPO_CRUZAMENTO	 TIPO_MUTACAO	 CONJUNTO_OBJ
11	NSGA	0.3511144864338405	0.001261868244274089	0.0023050809438313726	0.7394348634664117	2286.0	 NA	0.3875	0.8	0.8888888888888888	0.5714285714285714	7348	Mon_Dec_02_15	Min2.xml	60	NSGAII	200	20000	0.9	0.4	3	1	2	1	3.0
12	NSGA	0.3338168413150014	8.843055299674658E-4	0.0035768738687770385	0.7912334398956677	3535.0	 NA	0.5125	0.7333333333333333	0.7875	0.6875	7662	Mon_Dec_02_15	Min2.xml	60	NSGAII	200	20000	0.9	0.4	3	1	2	1	3.0
13	NSGA	0.3461169250847883	0.001276809183246311	0.0027151566689366962	0.7244230188774493	2347.0	 NA	0.41708542713567837	0.7333333333333333	0.7415730337078652	0.6	7158	Mon_Dec_02_15	Min2.xml	60	NSGAII	200	20000	0.9	0.4	3	1	2	1	3.0
14	NSGA	0.3507150439383761	0.0012093772980457157	0.002345863246204473	0.7989868813497663	2467.0	 NA	0.34	0.7333333333333333	0.8461538461538461	0.5263157894736842	6775	Mon_Dec_02_15	Min2.xml	60	NSGAII	200	20000	0.9	0.4	3	1	2	1	3.0
15	NSGA	0.34488892461718484	0.0010144325249599627	0.002194402788176777	0.9738202399154909	2702.0	 NA	0.32	0.6666666666666666	0.8554216867469879	0.5714285714285714	6880	Mon_Dec_02_15	Min2.xml	60	NSGAII	200	20000	0.9	0.4	3	1	2	1	3.0
16	NSGA	0.3385319360239092	0.0010234760035018988	0.0030507519641881386	0.8206582764652357	3138.0	 NA	0.4780361757105943	0.7333333333333333	0.8028169014084507	0.5882352941176471	7040	Mon_Dec_02_15	Min2.xml	60	NSGAII	200	20000	0.9	0.4	3	1	2	1	3.0
17	NSGA	0.35116504524483544	0.00139482099786207	0.002123265795213137	0.646652033635595	2035.0	 NA	0.4440993788819876	0.8	0.8913043478260869	0.6	7275	Mon_Dec_02_15	Min2.xml	60	NSGAII	200	20000	0.9	0.4	3	1	2	1	3.0
18	NSGA	0.3369873070462068	9.324722676296228E-4	0.0028452351575223634	0.9003090927610845	3646.0	 NA	0.5675	0.7333333333333333	0.8214285714285714	0.5833333333333334	7103	Mon_Dec_02_15	Min2.xml	60	NSGAII	200	20000	0.9	0.4	3	1	2	1	3.0
19	NSGA	0.34619739379354486	0.0010265102636842624	0.0027207864288636818	0.7997796427422272	2962.0	 NA	0.5875	0.7333333333333333	0.8783783783783784	0.75	7113	Mon_Dec_02_15	Min2.xml	60	NSGAII	200	20000	0.9	0.4	3	1	2	1	3.0
20	NSGA	0.3512315502617435	0.0012561807844999196	0.0021513466963982053	0.6368017533713418	2306.0	 NA	0.475	0.8	0.8072289156626506	0.46153846153846156	7246	Mon_Dec_02_15	Min2.xml	60	NSGAII	200	20000	0.9	0.4	3	1	2	1	3.0
21	NSGA	0.3468170973352173	0.0011392760682193566	0.0022342154350283375	0.5809913422955905	2152.0	 NA	0.475	0.8	0.863013698630137	0.5	7000	Mon_Dec_02_16	Min2.xml	60	NSGAII	200	20000	0.9	0.4	3	1	2	1	3.0
22	NSGA	0.3571800209410127	9.037984175331161E-4	0.002465553432893033	0.7029288640229752	1752.0	 NA	0.5325	0.7333333333333333	0.8194444444444444	0.6470588235294118	7156	Mon_Dec_02_16	Min2.xml	60	NSGAII	200	20000	0.9	0.4	3	1	2	1	3.0
23	NSGA	0.35159744446089075	0.0011831714218507264	0.0023205395815098164	0.7689537903406226	563.0	 NA	0.34349030470914127	0.7333333333333333	0.8352941176470589	0.8125	7278	Mon_Dec_02_16	Min2.xml	60	NSGAII	200	20000	0.9	0.4	3	1	2	1	3.0
24	NSGA	0.35821121067564815	0.0012917607482208083	0.0015833474053908397	0.8130628282163744	1891.0	 NA	0.4543010752688172	0.8666666666666667	0.8831168831168831	0.5263157894736842	6932	Mon_Dec_02_16	Min2.xml	60	NSGAII	200	20000	0.9	0.4	3	1	2	1	3.0
25	NSGA	0.35321357836655415	0.001164635542743877	0.0020676755117041853	0.6906872952586459	1802.0	 NA	0.3375	0.8	0.8674698795180723	0.23076923076923078	6984	Mon_Dec_02_16	Min2.xml	60	NSGAII	200	20000	0.9	0.4	3	1	2	1	3.0
26	NSGA	0.3457231096106325	0.001003896902446326	0.002745916816240339	0.7630995819067387	2980.0	 NA	0.4325	0.8	0.8461538461538461	0.6428571428571429	7031	Mon_Dec_02_16	Min2.xml	60	NSGAII	200	20000	0.9	0.4	3	1	2	1	3.0
27	NSGA	0.3383400620720207	0.001162206580424581	0.0028294365205425867	0.8197140611577173	2876.0	 NA	0.5125	0.7333333333333333	0.7804878048780488	0.5714285714285714	6911	Mon_Dec_02_16	Min2.xml	60	NSGAII	200	20000	0.9	0.4	3	1	2	1	3.0
28	NSGA	0.3552725456855343	0.0010277687275254618	0.001931126915897125	0.6690031597441942	1796.0	 NA	0.4275	0.8	0.9024390243902439	0.7777777777777778	6903	Mon_Dec_02_16	Min2.xml	60	NSGAII	200	20000	0.9	0.4	3	1	2	1	3.0
29	NSGA	0.3404550774534392	0.0012952630921076924	0.002476474569261469	0.8457537840064486	3024.0	 NA	0.2553191489361702	0.8	0.8192771084337349	0.6	7057	Mon_Dec_02_16	Min2.xml	60	NSGAII	200	20000	0.9	0.4	3	1	2	1	3.0
30	NSGA	0.35543236781002546	0.00108817504676529	0.0029607908405953737	0.839135030602551	710.0	 NA	0.7127371273712737	0.7333333333333333	0.7951807228915663	0.7058823529411765	7116	Mon_Dec_02_16	Min2.xml	60	NSGAII	200	20000	0.9	0.4	3	1	2	1	3.0
31	NSGA	0.36065219755586014	0.0011249124962796708	0.0012818483356162572	0.8680105838474921	1452.0	 NA	0.2375	0.8	0.8311688311688312	0.6666666666666666	6847	Mon_Dec_02_16	Min2.xml	60	NSGAII	200	20000	0.9	0.4	3	1	2	1	3.0
32	NSGA	0.34579673020651086	0.001304007485548661	0.002692414144444544	0.8067983999966252	2004.0	 NA	0.5825	0.7333333333333333	0.8588235294117647	0.7692307692307693	7123	Mon_Dec_02_16	Min2.xml	60	NSGAII	200	20000	0.9	0.4	3	1	2	1	3.0
33	NSGA	0.3466413215993721	0.001301035757924941	0.0021724684559147897	0.733190217999107	2902.0	 NA	0.215	0.8	0.8701298701298701	0.625	6910	Mon_Dec_02_16	Min2.xml	60	NSGAII	200	20000	0.9	0.4	3	1	2	1	3.0
1	SPEA	0.3450442518029431	8.6088189039322E-4	0.002338729666224354	0.5888543972941449	2384.0	0.33	 NA	0.7666666666666667	0.8260869565217391	0.5333333333333333	18335	Mon_Dec_02_15	Min2.xml	60	SPEA2	200	20000	0.9	0.4	3	1	2	1	3.0
2	SPEA	0.34688480566575736	8.578352822713763E-4	0.0018754589580407908	0.6173249466427997	1208.0	0.39	 NA	0.7333333333333333	0.7126436781609196	0.4117647058823529	15362	Mon_Dec_02_15	Min2.xml	60	SPEA2	200	20000	0.9	0.4	3	1	2	1	3.0
3	SPEA	0.34395819246583864	9.44472378819668E-4	0.0023452329740123986	0.6736370025928515	2006.0	0.18	 NA	0.7333333333333333	0.797752808988764	0.35714285714285715	20639	Mon_Dec_02_15	Min2.xml	60	SPEA2	200	20000	0.9	0.4	3	1	2	1	3.0
4	SPEA	0.34286278541729864	8.987183426899177E-4	0.002840594633675397	0.638408980142962	2616.0	0.125	 NA	0.7333333333333333	0.7682926829268293	0.5384615384615384	22001	Mon_Dec_02_15	Min2.xml	60	SPEA2	200	20000	0.9	0.4	3	1	2	1	3.0
5	SPEA	0.3547059101631823	9.626183371927911E-4	0.002381661315163158	0.643134461002646	1828.0	0.125	 NA	0.6666666666666666	0.7941176470588235	0.5714285714285714	16383	Mon_Dec_02_15	Min2.xml	60	SPEA2	200	20000	0.9	0.4	3	1	2	1	3.0
6	SPEA	0.34905075564427385	9.048919494023235E-4	0.002424805411034166	0.6884964426907351	2749.0	0.225	 NA	0.8	0.8271604938271605	0.6428571428571429	15309	Mon_Dec_02_15	Min2.xml	60	SPEA2	200	20000	0.9	0.4	3	1	2	1	3.0
7	SPEA	0.3543504274002768	9.067543493344145E-4	0.00162774153171715	0.6921936721491956	2291.0	0.255	 NA	0.8	0.8271604938271605	0.5	15911	Mon_Dec_02_15	Min2.xml	60	SPEA2	200	20000	0.9	0.4	3	1	2	1	3.0
8	SPEA	0.33633728477977853	9.461549175655733E-4	0.0029882606143821397	0.6271714170001327	3252.0	0.245	 NA	0.8	0.8452380952380952	0.5714285714285714	17817	Mon_Dec_02_15	Min2.xml	60	SPEA2	200	20000	0.9	0.4	3	1	2	1	3.0
9	SPEA	0.3243792439012603	8.484305113971466E-4	0.003607023006836618	0.6955314264839348	4173.0	0.185	 NA	0.7333333333333333	0.8611111111111112	0.5	15494	Mon_Dec_02_15	Min2.xml	60	SPEA2	200	20000	0.9	0.4	3	1	2	1	3.0
10	SPEA	0.3310438418225421	8.07923907144743E-4	0.0031301879436549	0.5803717025930656	4041.0	0.195	 NA	0.6666666666666666	0.8271604938271605	0.5384615384615384	18252	Mon_Dec_02_15	Min2.xml	60	SPEA2	200	20000	0.9	0.4	3	1	2	1	3.0
11	SPEA	0.34822562026810766	0.0010273516067673125	0.0024156000357249373	0.5809261025289263	2566.0	0.315	 NA	0.8	0.8888888888888888	0.6428571428571429	14894	Mon_Dec_02_15	Min2.xml	60	SPEA2	200	20000	0.9	0.4	3	1	2	1	3.0
12	SPEA	0.3434918690091758	8.726005385192839E-4	0.0020785122768173093	0.6025374835082289	3077.0	0.115	 NA	0.8	0.8875	0.5	17645	Mon_Dec_02_15	Min2.xml	60	SPEA2	200	20000	0.9	0.4	3	1	2	1	3.0
13	SPEA	0.32428139039087867	0.001012155543518948	0.00325100204352673	0.7473511148221359	4046.0	0.185	 NA	0.8	0.8089887640449438	0.6666666666666666	17402	Mon_Dec_02_15	Min2.xml	60	SPEA2	200	20000	0.9	0.4	3	1	2	1	3.0
14	SPEA	0.3516354478019297	9.125089699063603E-4	0.001347638660554872	0.5969670865022363	523.0	0.145	 NA	0.7333333333333333	0.8307692307692308	0.42105263157894735	16826	Mon_Dec_02_15	Min2.xml	60	SPEA2	200	20000	0.9	0.4	3	1	2	1	3.0
15	SPEA	0.3472733443881842	0.0010578706929936323	0.0021565799333522428	0.6652914636747249	2348.0	0.155	 NA	0.8	0.8674698795180723	0.42857142857142855	16772	Mon_Dec_02_15	Min2.xml	60	SPEA2	200	20000	0.9	0.4	3	1	2	1	3.0
16	SPEA	0.3278212473123823	9.979109291201882E-4	0.0032319250921254957	0.7498060073482725	3761.0	0.05	 NA	0.6666666666666666	0.8309859154929577	0.4117647058823529	16186	Mon_Dec_02_15	Min2.xml	60	SPEA2	200	20000	0.9	0.4	3	1	2	1	3.0
17	SPEA	0.3375447322583942	0.001257727955309758	0.002317743937879301	0.7025586217308734	2812.0	0.255	 NA	0.8	0.8260869565217391	0.4666666666666667	16881	Mon_Dec_02_15	Min2.xml	60	SPEA2	200	20000	0.9	0.4	3	1	2	1	3.0
18	SPEA	0.33536476861426273	0.0010340038952620307	0.0026199941090414352	0.607479357827273	3487.0	0.095	 NA	0.8	0.8571428571428571	0.16666666666666666	18900	Mon_Dec_02_15	Min2.xml	60	SPEA2	200	20000	0.9	0.4	3	1	2	1	3.0
19	SPEA	0.34310085481228836	0.0010570838372863627	0.0024113866068038417	0.6507108597468348	2396.0	0.095	 NA	0.7333333333333333	0.8513513513513513	0.5625	19899	Mon_Dec_02_15	Min2.xml	60	SPEA2	200	20000	0.9	0.4	3	1	2	1	3.0
20	SPEA	0.35000980156814565	9.304755094709413E-4	0.0019037669338503468	0.6174773712334111	2525.0	0.25	 NA	0.7333333333333333	0.7590361445783133	0.46153846153846156	16876	Mon_Dec_02_15	Min2.xml	60	SPEA2	200	20000	0.9	0.4	3	1	2	1	3.0
21	SPEA	0.3483419130454507	0.001096303878734113	0.0019523540084966774	0.7285949450271453	2464.0	0.205	 NA	0.8	0.8082191780821918	0.07142857142857142	22477	Mon_Dec_02_16	Min2.xml	60	SPEA2	200	20000	0.9	0.4	3	1	2	1	3.0
22	SPEA	0.3483252873907144	9.100887211537696E-4	0.0020081472878517143	0.6898255663626792	2061.0	0.03	 NA	0.8	0.7361111111111112	0.5294117647058824	18029	Mon_Dec_02_16	Min2.xml	60	SPEA2	200	20000	0.9	0.4	3	1	2	1	3.0
23	SPEA	0.35596860168177774	0.0011291744046268341	0.0015358733947745079	0.6423699042148475	1927.0	0.155	 NA	0.8	0.8352941176470589	0.5	17437	Mon_Dec_02_16	Min2.xml	60	SPEA2	200	20000	0.9	0.4	3	1	2	1	3.0
24	SPEA	0.33859713257968216	0.0011119257957708801	0.0029756443687363387	0.5643027940849684	3276.0	0.245	 NA	0.8	0.9090909090909091	0.5789473684210527	14080	Mon_Dec_02_16	Min2.xml	60	SPEA2	200	20000	0.9	0.4	3	1	2	1	3.0
25	SPEA	0.33987954426828487	0.0012651566711691154	0.002217999564839976	0.6513339859285986	2784.0	0.225	 NA	0.8	0.891566265060241	0.38461538461538464	18381	Mon_Dec_02_16	Min2.xml	60	SPEA2	200	20000	0.9	0.4	3	1	2	1	3.0
26	SPEA	0.3500667628913002	8.454093352716689E-4	0.001566611383942516	0.6394363130803823	1916.0	0.215	 NA	0.8	0.8717948717948718	0.42857142857142855	17405	Mon_Dec_02_16	Min2.xml	60	SPEA2	200	20000	0.9	0.4	3	1	2	1	3.0
27	SPEA	0.3447587753286761	0.0010642837361950332	0.002097950018154934	0.7910353925040142	1944.0	0.18	 NA	0.8	0.8048780487804879	0.5714285714285714	14953	Mon_Dec_02_16	Min2.xml	60	SPEA2	200	20000	0.9	0.4	3	1	2	1	3.0
28	SPEA	0.3455337353918556	9.477291753479067E-4	0.0018719117001050345	0.6686199447029421	2463.0	0.265	 NA	0.8	0.9146341463414634	0.5555555555555556	20384	Mon_Dec_02_16	Min2.xml	60	SPEA2	200	20000	0.9	0.4	3	1	2	1	3.0
29	SPEA	0.34569127295192675	9.56719439461404E-4	0.002498613769352378	0.675984664103015	2075.0	0.315	 NA	0.7333333333333333	0.7590361445783133	0.4	11610	Mon_Dec_02_16	Min2.xml	60	SPEA2	200	20000	0.9	0.4	3	1	2	1	3.0
30	SPEA	0.35446301838913047	9.965432371455444E-4	0.0025712146929417977	0.7427827060872124	1772.0	0.145	 NA	0.7333333333333333	0.8554216867469879	0.7647058823529411	14137	Mon_Dec_02_16	Min2.xml	60	SPEA2	200	20000	0.9	0.4	3	1	2	1	3.0
31	SPEA	0.34832770155644927	0.0010793338445736105	0.0018267487797879495	0.481478184007734	2580.0	0.25	 NA	0.7333333333333333	0.7922077922077922	0.6666666666666666	36252	Mon_Dec_02_16	Min2.xml	60	SPEA2	200	20000	0.9	0.4	3	1	2	1	3.0
32	SPEA	0.35282649922420883	0.0010248151500268582	0.0019322007320857074	0.6451213151432056	1960.0	0.06	 NA	0.8	0.8705882352941177	0.46153846153846156	16146	Mon_Dec_02_16	Min2.xml	60	SPEA2	200	20000	0.9	0.4	3	1	2	1	3.0
33	SPEA	0.35926686217989795	0.001074302754393615	0.0014457180738516521	0.6960713352724258	1787.0	0.295	 NA	0.8	0.8571428571428571	0.6875	19772	Mon_Dec_02_16	Min2.xml	60	SPEA2	200	20000	0.9	0.4	3	1	2	1	3.0
1	ILS	0.2290383341991984	0.03309246492910829	0.004260383642428959	0.6130396000415753	2689.0	0.0	0.0	 NA	0.014492753623188406	0.0	777	Mon_Dec_02_17	Min4.xml	60	ILS	200	20000	0.9	0.4	3	1	2	1	3.0
2	ILS	0.24461487258370926	0.036246699413914195	0.0042428269718936635	0.7666454646297669	3360.0	0.0	0.0	 NA	0.022988505747126436	0.0	689	Mon_Dec_02_17	Min4.xml	60	ILS	200	20000	0.9	0.4	3	1	2	1	3.0
3	ILS	0.22983831726668108	0.036419940253969316	0.004827059659847762	0.8359595567620425	3861.0	0.0	0.0	 NA	0.0	0.0	737	Mon_Dec_02_17	Min4.xml	60	ILS	200	20000	0.9	0.4	3	1	2	1	3.0
4	ILS	0.2133610497946583	0.049599743881367724	0.005158620129921085	0.3064591414059151	3737.0	0.0	0.0	 NA	0.0	0.0	739	Mon_Dec_02_17	Min4.xml	60	ILS	200	20000	0.9	0.4	3	1	2	1	3.0
5	ILS	0.23396125270459123	0.050061066598541586	0.0042344791736994595	0.30280537141745917	4969.0	0.0	0.0	 NA	0.0	0.0	557	Mon_Dec_02_17	Min4.xml	60	ILS	200	20000	0.9	0.4	3	1	2	1	3.0
6	ILS	0.21327751714037324	0.04912735504034768	0.005081123451867239	0.3008028611588128	3430.0	0.0	0.0	 NA	0.0	0.0	897	Mon_Dec_02_17	Min4.xml	60	ILS	200	20000	0.9	0.4	3	1	2	1	3.0
7	ILS	0.23091437806127932	0.05717103742294994	0.004662619490753688	0.23163086346841283	5321.0	0.0	0.0	 NA	0.012345679012345678	0.0	810	Mon_Dec_02_17	Min4.xml	60	ILS	200	20000	0.9	0.4	3	1	2	1	3.0
8	ILS	0.19895845245559954	0.06624119972275667	0.0063290191413193225	0.3449688586078352	6917.0	0.0	0.0	 NA	0.0	0.0	705	Mon_Dec_02_17	Min4.xml	60	ILS	200	20000	0.9	0.4	3	1	2	1	3.0
9	ILS	0.20707893305376665	0.05166422138483657	0.005617019496773799	0.3495715927021509	4932.0	0.0	0.0	 NA	0.0	0.0	715	Mon_Dec_02_17	Min4.xml	60	ILS	200	20000	0.9	0.4	3	1	2	1	3.0
10	ILS	0.21259938787323765	0.046732406248755895	0.004848704448401505	0.2881347038529206	2804.0	0.0	0.0	 NA	0.0	0.0	688	Mon_Dec_02_17	Min4.xml	60	ILS	200	20000	0.9	0.4	3	1	2	1	3.0
11	ILS	0.2191151323119537	0.04928556513224897	0.004718368560111894	0.3119453536715548	3490.0	0.0	0.0	 NA	0.011111111111111112	0.0	633	Mon_Dec_02_17	Min4.xml	60	ILS	200	20000	0.9	0.4	3	1	2	1	3.0
12	ILS	0.2147514575465885	0.05361892896144423	0.005563240031746231	0.3513212411159044	5359.0	0.0	0.0	 NA	0.025	0.0	689	Mon_Dec_02_17	Min4.xml	60	ILS	200	20000	0.9	0.4	3	1	2	1	3.0
13	ILS	0.18904144040660403	0.05960406841138368	0.0064631756412696865	0.35347315296488385	5965.0	0.0	0.0	 NA	0.0	0.0	536	Mon_Dec_02_17	Min4.xml	60	ILS	200	20000	0.9	0.4	3	1	2	1	3.0
14	ILS	0.19003742249136973	0.0548996000478383	0.0056346342327272345	0.3680846091330046	3634.0	0.0	0.0	 NA	0.03076923076923077	0.0	587	Mon_Dec_02_17	Min4.xml	60	ILS	200	20000	0.9	0.4	3	1	2	1	3.0
15	ILS	0.21046481707038314	0.05106225945854846	0.005312116804961774	0.33814231552488055	3101.0	0.0	0.0	 NA	0.0	0.0	404	Mon_Dec_02_17	Min4.xml	60	ILS	200	20000	0.9	0.4	3	1	2	1	3.0
16	ILS	0.23151761300012907	0.049205071869324546	0.004639715385509232	0.34517735169880626	3588.0	0.0	0.0	 NA	0.014084507042253521	0.0	678	Mon_Dec_02_17	Min4.xml	60	ILS	200	20000	0.9	0.4	3	1	2	1	3.0
17	ILS	0.1857371180812931	0.05958214824150535	0.006017727929304354	0.39058212039494505	5086.0	0.0	0.0	 NA	0.0	0.0	510	Mon_Dec_02_17	Min4.xml	60	ILS	200	20000	0.9	0.4	3	1	2	1	3.0
18	ILS	0.22656627002748797	0.05570888826163232	0.005029622594755851	0.3621012928454492	4329.0	0.0	0.0	 NA	0.0	0.0	631	Mon_Dec_02_17	Min4.xml	60	ILS	200	20000	0.9	0.4	3	1	2	1	3.0
19	ILS	0.21376863104541344	0.04882898193015283	0.004767974891092	0.33579697644669326	3352.0	0.0	0.0	 NA	0.0	0.0	648	Mon_Dec_02_17	Min4.xml	60	ILS	200	20000	0.9	0.4	3	1	2	1	3.0
20	ILS	0.2019954276790782	0.05433619144985556	0.006021783258528703	0.3621651965181258	4653.0	0.0	0.0	 NA	0.012048192771084338	0.0	643	Mon_Dec_02_17	Min4.xml	60	ILS	200	20000	0.9	0.4	3	1	2	1	3.0
21	ILS	0.20383814654930305	0.05138714932869938	0.005646164572336898	0.3232850397568147	2948.0	0.0	0.0	 NA	0.0136986301369863	0.0	634	Mon_Dec_02_17	Min4.xml	60	ILS	200	20000	0.9	0.4	3	1	2	1	3.0
22	ILS	0.21260992620369942	0.05052586099591342	0.005052923404936843	0.32405694455692186	4538.0	0.0	0.0	 NA	0.0	0.0	655	Mon_Dec_02_17	Min4.xml	60	ILS	200	20000	0.9	0.4	3	1	2	1	3.0
23	ILS	0.22673258191096654	0.040335236336062966	0.004526447713707248	0.30743233497914746	2184.0	0.0	0.0	 NA	0.0	0.0	751	Mon_Dec_02_17	Min4.xml	60	ILS	200	20000	0.9	0.4	3	1	2	1	3.0
24	ILS	0.20805267062303323	0.04812873881524416	0.00573938001302917	0.31268931379783477	3754.0	0.0	0.0	 NA	0.0	0.0	496	Mon_Dec_02_17	Min4.xml	60	ILS	200	20000	0.9	0.4	3	1	2	1	3.0
25	ILS	0.20562927927437144	0.058941669259982364	0.005228888897105318	0.34915933669537713	4023.0	0.0	0.0	 NA	0.0	0.0	635	Mon_Dec_02_17	Min4.xml	60	ILS	200	20000	0.9	0.4	3	1	2	1	3.0
26	ILS	0.21706773673693472	0.05045775633910625	0.005424480295726596	0.328154891118183	4835.0	0.0	0.0	 NA	0.0	0.0	674	Mon_Dec_02_17	Min4.xml	60	ILS	200	20000	0.9	0.4	3	1	2	1	3.0
27	ILS	0.2187667969636387	0.05518329017428957	0.004944852768479423	0.24580826624903804	5068.0	0.0	0.0	 NA	0.0	0.0	501	Mon_Dec_02_17	Min4.xml	60	ILS	200	20000	0.9	0.4	3	1	2	1	3.0
28	ILS	0.22565473812038805	0.056882586458229925	0.00532202461565587	0.363865878740739	5992.0	0.0	0.0	 NA	0.012195121951219513	0.0	555	Mon_Dec_02_17	Min4.xml	60	ILS	200	20000	0.9	0.4	3	1	2	1	3.0
29	ILS	0.2119019955631222	0.05714780334732443	0.0059695780648173205	0.33553409134621337	5209.0	0.0	0.0	 NA	0.0	0.0	576	Mon_Dec_02_17	Min4.xml	60	ILS	200	20000	0.9	0.4	3	1	2	1	3.0
30	ILS	0.22958959795341755	0.04909252065351299	0.004816398965340274	0.2808046205812664	2594.0	0.0	0.0	 NA	0.012048192771084338	0.0	677	Mon_Dec_02_17	Min4.xml	60	ILS	200	20000	0.9	0.4	3	1	2	1	3.0
31	ILS	0.21869220572402517	0.0545971486174246	0.005393004765499832	0.3160987737841847	5721.0	0.0	0.0	 NA	0.0	0.0	708	Mon_Dec_02_17	Min4.xml	60	ILS	200	20000	0.9	0.4	3	1	2	1	3.0
32	ILS	0.21890285146348704	0.052541262255631445	0.004935661670221746	0.35092132653156755	4977.0	0.0	0.0	 NA	0.0	0.0	712	Mon_Dec_02_17	Min4.xml	60	ILS	200	20000	0.9	0.4	3	1	2	1	3.0
33	ILS	0.22896036422335397	0.0469446346142521	0.004590799181516757	0.29484507275527155	4263.0	0.0	0.0	 NA	0.0	0.0	623	Mon_Dec_02_17	Min4.xml	60	ILS	200	20000	0.9	0.4	3	1	2	1	3.0
1	OPMOP	0.29965955179778125	0.005716811570216156	0.0030425653515722957	0.6511569438829443	4442.0	0.0	0.0	0.6666666666666666	 NA	0.0	3628	Mon_Dec_02_15	Min2.xml	60	OPMOP_GA	200	20000	0.9	0.4	3	1	2	1	3.0
2	OPMOP	0.3031670666205592	0.004781442002324597	0.0024397951818073546	0.7038531098164567	3072.0	0.0	0.0	0.7	 NA	0.0	3144	Mon_Dec_02_15	Min2.xml	60	OPMOP_GA	200	20000	0.9	0.4	3	1	2	1	3.0
3	OPMOP	0.2989797997274499	0.0045811081684751735	0.003521839033037939	0.7257550068472887	4691.0	0.0	0.0	0.7666666666666667	 NA	0.0	3533	Mon_Dec_02_15	Min2.xml	60	OPMOP_GA	200	20000	0.9	0.4	3	1	2	1	3.0
