ID_EXPERIMENTO	 ALGORITMO	 HYPER_VOLUME	 GD	 IGD	 SPREAD	 EPSILON	 CS.NSGA	 CS.SPEA	 CS.ILS	 CS.OPMOP	 CS.MILS	 TEMPO_EXEC	 DATA_HORA_EXECUCAO	 CENARIO	 TEMPO_SIMULACAO	 ALGORITMO 	 TAM_POP	 NUM_AVA_FUNC_OBJ	 PROB_CRUZ	 PROB_MUT	 NUM_OBJ	 TIPO_CODIFICACAO	 TIPO_CRUZAMENTO	 TIPO_MUTACAO	 CONJUNTO_OBJ
27	NSGA	0.363752588078038	0.001142715407346734	0.0031659099364172464	0.8866842454561117	2308.0	 NA	0.3375	0.7333333333333333	0.847457627118644	0.3	6739	Mon_Dec_02_15	Min1.xml	60	NSGAII	200	20000	0.9	0.4	3	1	2	1	3.0
28	NSGA	0.34345334404887673	0.0012637238589919652	0.0021765738551823505	0.780487531908717	3761.0	 NA	0.18	0.7333333333333333	0.6511627906976745	0.125	6608	Mon_Dec_02_15	Min1.xml	60	NSGAII	200	20000	0.9	0.4	3	1	2	1	3.0
29	NSGA	0.3705162484233807	9.978037169501E-4	0.0016438603471101048	0.8078660030360396	1599.0	 NA	0.205	0.8	0.8	0.5555555555555556	6856	Mon_Dec_02_15	Min1.xml	60	NSGAII	200	20000	0.9	0.4	3	1	2	1	3.0
30	NSGA	0.32580864512150537	9.424601139015215E-4	0.002404070362579894	0.8179277407412756	4912.0	 NA	0.445	0.8666666666666667	0.8367346938775511	0.375	5961	Mon_Dec_02_15	Min1.xml	60	NSGAII	200	20000	0.9	0.4	3	1	2	1	3.0
31	NSGA	0.33818236230869125	0.001070134983364862	0.0033765668180762076	0.8117987810532695	3537.0	 NA	0.35	0.7333333333333333	0.8076923076923077	0.3333333333333333	6329	Mon_Dec_02_15	Min1.xml	60	NSGAII	200	20000	0.9	0.4	3	1	2	1	3.0
32	NSGA	0.3714098573016655	9.96475699037735E-4	0.0024585056058808634	0.8307406070772606	1819.0	 NA	0.2225	0.8	0.8421052631578947	0.5	6369	Mon_Dec_02_15	Min1.xml	60	NSGAII	200	20000	0.9	0.4	3	1	2	1	3.0
33	NSGA	0.3555416916869622	9.298819080329409E-4	0.0026695496396270733	0.8178805568659266	3108.0	 NA	0.4473007712082262	0.8	0.8679245283018868	0.16666666666666666	6210	Mon_Dec_02_15	Min1.xml	60	NSGAII	200	20000	0.9	0.4	3	1	2	1	3.0
1	SPEA	0.34911422019935373	9.76511406913418E-4	0.003894009341190657	0.7416104430274084	2742.0	0.175	 NA	0.7333333333333333	0.746031746031746	0.375	20499	Mon_Dec_02_15	Min1.xml	60	SPEA2	200	20000	0.9	0.4	3	1	2	1	3.0
2	SPEA	0.35069822436025233	0.0011389247782154774	0.0023409417389580523	0.809526362072035	3179.0	0.08	 NA	0.7333333333333333	0.7719298245614035	0.3333333333333333	20897	Mon_Dec_02_15	Min1.xml	60	SPEA2	200	20000	0.9	0.4	3	1	2	1	3.0
3	SPEA	0.32116786459459457	8.393423745489595E-4	0.00438726818532235	0.8489532356302929	4467.0	0.195	 NA	0.7	0.746031746031746	0.125	14771	Mon_Dec_02_15	Min1.xml	60	SPEA2	200	20000	0.9	0.4	3	1	2	1	3.0
4	SPEA	0.3456879799447026	8.673326483685145E-4	0.0022976445102686986	0.6401253129280882	3096.0	0.045	 NA	0.8	0.7678571428571429	0.5	18977	Mon_Dec_02_15	Min1.xml	60	SPEA2	200	20000	0.9	0.4	3	1	2	1	3.0
5	SPEA	0.3045517381618517	8.520395636999765E-4	0.002974293271013706	0.7871930275769352	5820.0	0.09	 NA	0.8	0.8113207547169812	0.2	26226	Mon_Dec_02_15	Min1.xml	60	SPEA2	200	20000	0.9	0.4	3	1	2	1	3.0
6	SPEA	0.3308408377791691	9.642280904826481E-4	0.0021240192439377463	0.6296521450624479	4190.0	0.17	 NA	0.7333333333333333	0.75	0.2857142857142857	36769	Mon_Dec_02_15	Min1.xml	60	SPEA2	200	20000	0.9	0.4	3	1	2	1	3.0
7	SPEA	0.33088727492028336	8.556791714173094E-4	0.002434302275242338	0.8466612278157565	4286.0	0.305	 NA	0.8	0.9090909090909091	0.2222222222222222	20414	Mon_Dec_02_15	Min1.xml	60	SPEA2	200	20000	0.9	0.4	3	1	2	1	3.0
8	SPEA	0.34344853664864033	6.92447345608144E-4	0.0034632538949420236	0.7891107082731075	3725.0	0.385	 NA	0.7333333333333333	0.8214285714285714	0.1111111111111111	19231	Mon_Dec_02_15	Min1.xml	60	SPEA2	200	20000	0.9	0.4	3	1	2	1	3.0
9	SPEA	0.30884047271439935	8.823685385240741E-4	0.0038764138626107883	0.7773104352034186	5178.0	0.115	 NA	0.7333333333333333	0.7586206896551724	0.5	16268	Mon_Dec_02_15	Min1.xml	60	SPEA2	200	20000	0.9	0.4	3	1	2	1	3.0
10	SPEA	0.35794449348359925	9.502991257969216E-4	0.0024866846840272587	0.821509137651173	2480.0	0.18	 NA	0.8	0.8431372549019608	0.08333333333333333	18434	Mon_Dec_02_15	Min1.xml	60	SPEA2	200	20000	0.9	0.4	3	1	2	1	3.0
11	SPEA	0.34259855058191024	0.0010699594121574615	0.002314725074305244	0.7446274622045774	3435.0	0.16	 NA	0.8	0.9038461538461539	0.4444444444444444	23443	Mon_Dec_02_15	Min1.xml	60	SPEA2	200	20000	0.9	0.4	3	1	2	1	3.0
12	SPEA	0.36107435794623627	7.927652896473545E-4	0.0018842249072568537	0.8682278115670383	1903.0	0.21	 NA	0.8	0.9166666666666666	0.0	22671	Mon_Dec_02_15	Min1.xml	60	SPEA2	200	20000	0.9	0.4	3	1	2	1	3.0
13	SPEA	0.34139293974978996	0.0012712652500077185	0.003767850313527834	0.8355315548339345	2998.0	0.19	 NA	0.7333333333333333	0.7758620689655172	0.42857142857142855	23756	Mon_Dec_02_15	Min1.xml	60	SPEA2	200	20000	0.9	0.4	3	1	2	1	3.0
14	SPEA	0.32938728198747014	8.259139388631976E-4	0.003362553751347292	0.7384065565664681	506.0	0.265	 NA	0.7333333333333333	0.8181818181818182	0.2	23618	Mon_Dec_02_15	Min1.xml	60	SPEA2	200	20000	0.9	0.4	3	1	2	1	3.0
15	SPEA	0.33311867472822243	7.991274431265498E-4	0.003878063253846968	0.7240952384017869	4211.0	0.15	 NA	0.7333333333333333	0.7619047619047619	0.2222222222222222	25986	Mon_Dec_02_15	Min1.xml	60	SPEA2	200	20000	0.9	0.4	3	1	2	1	3.0
16	SPEA	0.3633527157851667	9.385261578724586E-4	0.0018275089727318107	0.8516302225080645	2110.0	0.17	 NA	0.8	0.828125	0.25	22903	Mon_Dec_02_15	Min1.xml	60	SPEA2	200	20000	0.9	0.4	3	1	2	1	3.0
17	SPEA	0.3488361356636701	8.7420201465434E-4	0.0017562329524850378	0.7642479919831642	3471.0	0.24	 NA	0.8	0.9038461538461539	0.2857142857142857	23593	Mon_Dec_02_15	Min1.xml	60	SPEA2	200	20000	0.9	0.4	3	1	2	1	3.0
18	SPEA	0.34956835195948477	7.788324711871177E-4	0.0024967516638712073	0.8543404595192648	2862.0	0.075	 NA	0.8	0.85	0.375	32866	Mon_Dec_02_15	Min1.xml	60	SPEA2	200	20000	0.9	0.4	3	1	2	1	3.0
19	SPEA	0.3410556341557378	7.715902905751594E-4	0.0038545455367480596	0.7658121495988149	3417.0	0.24	 NA	0.7333333333333333	0.7878787878787878	0.14285714285714285	18448	Mon_Dec_02_15	Min1.xml	60	SPEA2	200	20000	0.9	0.4	3	1	2	1	3.0
20	SPEA	0.35211438381019405	8.571808208689902E-4	0.0022177394870519095	0.842856531744103	3030.0	0.08	 NA	0.7333333333333333	0.819672131147541	0.125	19530	Mon_Dec_02_15	Min1.xml	60	SPEA2	200	20000	0.9	0.4	3	1	2	1	3.0
21	SPEA	0.333806909558166	7.084122952498213E-4	0.0022480790809088387	0.8029944795212366	4606.0	0.105	 NA	0.8	0.8571428571428571	0.3333333333333333	19857	Mon_Dec_02_15	Min1.xml	60	SPEA2	200	20000	0.9	0.4	3	1	2	1	3.0
22	SPEA	0.3416945835568829	6.739855759002278E-4	0.003326039539511684	0.783600232080971	3051.0	0.285	 NA	0.7333333333333333	0.8627450980392157	0.3333333333333333	18924	Mon_Dec_02_15	Min1.xml	60	SPEA2	200	20000	0.9	0.4	3	1	2	1	3.0
23	SPEA	0.3474858656343773	9.821844793492574E-4	0.0023915840330874685	0.8195024264308214	3087.0	0.18	 NA	0.8	0.7368421052631579	0.09090909090909091	20334	Mon_Dec_02_15	Min1.xml	60	SPEA2	200	20000	0.9	0.4	3	1	2	1	3.0
24	SPEA	0.3434403815938205	0.0010697452748809483	0.00365424863096159	0.6717026713224713	2685.0	0.125	 NA	0.7333333333333333	0.7017543859649122	0.25	25329	Mon_Dec_02_15	Min1.xml	60	SPEA2	200	20000	0.9	0.4	3	1	2	1	3.0
25	SPEA	0.34371005292207407	9.600051605986247E-4	0.003634537978272088	0.8324246707377173	2504.0	0.075	 NA	0.7333333333333333	0.7894736842105263	0.1111111111111111	14976	Mon_Dec_02_15	Min1.xml	60	SPEA2	200	20000	0.9	0.4	3	1	2	1	3.0
26	SPEA	0.357800538718389	8.753762541566591E-4	0.001485507292254375	0.7225088208085187	1816.0	0.13	 NA	0.8666666666666667	0.84	0.4444444444444444	26501	Mon_Dec_02_15	Min1.xml	60	SPEA2	200	20000	0.9	0.4	3	1	2	1	3.0
27	SPEA	0.34388395995041254	9.047409912864743E-4	0.0020582164002515453	0.6136267232301852	3447.0	0.265	 NA	0.7333333333333333	0.8135593220338984	0.3	17612	Mon_Dec_02_15	Min1.xml	60	SPEA2	200	20000	0.9	0.4	3	1	2	1	3.0
28	SPEA	0.3436324693599606	0.001102263360006086	0.0017544675309902073	0.72658040607507	2589.0	0.11	 NA	0.8	0.6744186046511628	0.125	23470	Mon_Dec_02_15	Min1.xml	60	SPEA2	200	20000	0.9	0.4	3	1	2	1	3.0
29	SPEA	0.32703049699223596	7.826922578044151E-4	0.002435541255704626	0.7102415879655032	4478.0	0.17	 NA	0.7333333333333333	0.7692307692307693	0.1111111111111111	20107	Mon_Dec_02_15	Min1.xml	60	SPEA2	200	20000	0.9	0.4	3	1	2	1	3.0
30	SPEA	0.34792588793944157	8.686368194302254E-4	0.0025360871147430243	0.8654266946415451	2801.0	0.06	 NA	0.8	0.7551020408163265	0.375	21944	Mon_Dec_02_15	Min1.xml	60	SPEA2	200	20000	0.9	0.4	3	1	2	1	3.0
31	SPEA	0.35598803857571776	9.07894691584989E-4	0.0014036644225820648	0.6180969927044115	3216.0	0.095	 NA	0.7333333333333333	0.8076923076923077	0.0	47492	Mon_Dec_02_15	Min1.xml	60	SPEA2	200	20000	0.9	0.4	3	1	2	1	3.0
32	SPEA	0.3219665177296323	7.010181383385949E-4	0.00432259531786226	0.7133066479450784	4273.0	0.21	 NA	0.7333333333333333	0.7192982456140351	0.125	18484	Mon_Dec_02_15	Min1.xml	60	SPEA2	200	20000	0.9	0.4	3	1	2	1	3.0
33	SPEA	0.34799890559344476	6.808435569842378E-4	0.0026022502395806947	1.072357090626932	2805.0	0.06	 NA	0.8	0.9056603773584906	0.16666666666666666	26073	Mon_Dec_02_15	Min1.xml	60	SPEA2	200	20000	0.9	0.4	3	1	2	1	3.0
1	ILS	0.2473420982412285	0.043401794185275414	0.003137286037679899	0.5140910107630756	3443.0	0.0	0.0	 NA	0.015873015873015872	0.0	777	Mon_Dec_02_17	Min4.xml	60	ILS	200	20000	0.9	0.4	3	1	2	1	3.0
2	ILS	0.2561571659241259	0.039556762080941346	0.0030122801055224037	0.6071942084978409	2029.0	0.0	0.0	 NA	0.10526315789473684	0.0	689	Mon_Dec_02_17	Min4.xml	60	ILS	200	20000	0.9	0.4	3	1	2	1	3.0
3	ILS	0.2372737214327888	0.044226144193992255	0.0034607517341268754	0.45559283475861856	4326.0	0.0	0.0	 NA	0.047619047619047616	0.0	737	Mon_Dec_02_17	Min4.xml	60	ILS	200	20000	0.9	0.4	3	1	2	1	3.0
4	ILS	0.16721092330185738	0.07725388967788888	0.005641767115995617	0.39235385012308904	7817.0	0.0	0.0	 NA	0.0	0.0	739	Mon_Dec_02_17	Min4.xml	60	ILS	200	20000	0.9	0.4	3	1	2	1	3.0
5	ILS	0.144765616217373	0.07912559708591292	0.006104505312385115	0.4453368495825094	6599.0	0.0	0.0	 NA	0.0	0.0	557	Mon_Dec_02_17	Min4.xml	60	ILS	200	20000	0.9	0.4	3	1	2	1	3.0
6	ILS	0.16847316427222278	0.07629651713531074	0.005935532559169311	0.43011735809948975	8133.0	0.0	0.0	 NA	0.0	0.0	897	Mon_Dec_02_17	Min4.xml	60	ILS	200	20000	0.9	0.4	3	1	2	1	3.0
7	ILS	0.1828090126835853	0.08083593882597324	0.005604813468265957	0.4442209997175707	7899.0	0.0	0.0	 NA	0.0	0.0	810	Mon_Dec_02_17	Min4.xml	60	ILS	200	20000	0.9	0.4	3	1	2	1	3.0
8	ILS	0.1552811556404165	0.0712000618257703	0.006404537105947642	0.3986437722629972	6390.0	0.0	0.0	 NA	0.0	0.0	705	Mon_Dec_02_17	Min4.xml	60	ILS	200	20000	0.9	0.4	3	1	2	1	3.0
9	ILS	0.16680755764974023	0.07469599573548599	0.00572461073603574	0.40633846806335416	6946.0	0.0	0.0	 NA	0.0	0.0	715	Mon_Dec_02_17	Min4.xml	60	ILS	200	20000	0.9	0.4	3	1	2	1	3.0
10	ILS	0.18056690774299294	0.07303407769947823	0.005537623051756688	0.43562417121803865	7022.0	0.0	0.0	 NA	0.0	0.0	688	Mon_Dec_02_17	Min4.xml	60	ILS	200	20000	0.9	0.4	3	1	2	1	3.0
11	ILS	0.17213489638711993	0.07179088828017506	0.005202080609528222	0.29104322292315415	4867.0	0.0	0.0	 NA	0.0	0.0	633	Mon_Dec_02_17	Min4.xml	60	ILS	200	20000	0.9	0.4	3	1	2	1	3.0
12	ILS	0.14278820932864852	0.08186764059478378	0.006812634935509802	0.4046463184264035	7231.0	0.0	0.0	 NA	0.020833333333333332	0.0	689	Mon_Dec_02_17	Min4.xml	60	ILS	200	20000	0.9	0.4	3	1	2	1	3.0
13	ILS	0.17643415060763723	0.07745519916637207	0.00579805891500796	0.392470833332113	8514.0	0.0	0.0	 NA	0.0	0.0	536	Mon_Dec_02_17	Min4.xml	60	ILS	200	20000	0.9	0.4	3	1	2	1	3.0
14	ILS	0.15139787863924942	0.07871804238510033	0.0064498123950949525	0.4454171954522152	8055.0	0.0	0.0	 NA	0.015151515151515152	0.0	587	Mon_Dec_02_17	Min4.xml	60	ILS	200	20000	0.9	0.4	3	1	2	1	3.0
15	ILS	0.16573886368144206	0.07573548267098636	0.006332060392878869	0.3785858048609836	7922.0	0.0	0.0	 NA	0.0	0.0	404	Mon_Dec_02_17	Min4.xml	60	ILS	200	20000	0.9	0.4	3	1	2	1	3.0
16	ILS	0.1705422794397384	0.07382105156017724	0.005908481476597792	0.3865904400333453	7212.0	0.0	0.0	 NA	0.0	0.0	678	Mon_Dec_02_17	Min4.xml	60	ILS	200	20000	0.9	0.4	3	1	2	1	3.0
17	ILS	0.17842081190263123	0.06648910207539668	0.0051179543573179505	0.3873986820619205	5643.0	0.0	0.0	 NA	0.0	0.0	510	Mon_Dec_02_17	Min4.xml	60	ILS	200	20000	0.9	0.4	3	1	2	1	3.0
18	ILS	0.16968000495232888	0.07308009292778396	0.00608161518443181	0.39594024128802235	8244.0	0.0	0.0	 NA	0.0	0.0	631	Mon_Dec_02_17	Min4.xml	60	ILS	200	20000	0.9	0.4	3	1	2	1	3.0
19	ILS	0.17926191028542873	0.07561764702351599	0.005384851296088056	0.43489519421377437	7595.0	0.0	0.0	 NA	0.0	0.0	648	Mon_Dec_02_17	Min4.xml	60	ILS	200	20000	0.9	0.4	3	1	2	1	3.0
20	ILS	0.15763600858808477	0.07342493392476383	0.006534845813388277	0.39213966954788704	6697.0	0.0	0.0	 NA	0.0	0.0	643	Mon_Dec_02_17	Min4.xml	60	ILS	200	20000	0.9	0.4	3	1	2	1	3.0
21	ILS	0.19644563744464982	0.07164063523705759	0.004850099621777116	0.37771502202287166	6376.0	0.0	0.0	 NA	0.0	0.0	634	Mon_Dec_02_17	Min4.xml	60	ILS	200	20000	0.9	0.4	3	1	2	1	3.0
22	ILS	0.18029656939554858	0.07432636757902748	0.005505904988016496	0.3685567037044505	7050.0	0.0	0.0	 NA	0.0	0.0	655	Mon_Dec_02_17	Min4.xml	60	ILS	200	20000	0.9	0.4	3	1	2	1	3.0
23	ILS	0.16977905326545106	0.07257303610344452	0.005772483410221486	0.39452435907395605	7520.0	0.0	0.0	 NA	0.0	0.0	751	Mon_Dec_02_17	Min4.xml	60	ILS	200	20000	0.9	0.4	3	1	2	1	3.0
24	ILS	0.1838990117931352	0.08052290130869387	0.005508910409493505	0.4363862894127367	8655.0	0.0	0.0	 NA	0.0	0.0	496	Mon_Dec_02_17	Min4.xml	60	ILS	200	20000	0.9	0.4	3	1	2	1	3.0
25	ILS	0.18071494496002788	0.07651391944467353	0.005701783273640685	0.409434550010481	8523.0	0.0	0.0	 NA	0.0	0.0	635	Mon_Dec_02_17	Min4.xml	60	ILS	200	20000	0.9	0.4	3	1	2	1	3.0
26	ILS	0.17478539778698873	0.07023432464746786	0.005172540145122126	0.3011551196237372	6769.0	0.0	0.0	 NA	0.0	0.0	674	Mon_Dec_02_17	Min4.xml	60	ILS	200	20000	0.9	0.4	3	1	2	1	3.0
27	ILS	0.16033111815229595	0.07531825132783188	0.006381546190122844	0.4218796999658397	7787.0	0.0	0.0	 NA	0.0	0.0	501	Mon_Dec_02_17	Min4.xml	60	ILS	200	20000	0.9	0.4	3	1	2	1	3.0
28	ILS	0.1503838467900897	0.08112968738452116	0.006808565532953434	0.4183138460853671	9255.0	0.0	0.0	 NA	0.0	0.0	555	Mon_Dec_02_17	Min4.xml	60	ILS	200	20000	0.9	0.4	3	1	2	1	3.0
29	ILS	0.17774565232137168	0.06741040359437571	0.004766644926355567	0.3301915683755171	5961.0	0.0	0.0	 NA	0.03076923076923077	0.0	576	Mon_Dec_02_17	Min4.xml	60	ILS	200	20000	0.9	0.4	3	1	2	1	3.0
30	ILS	0.15550431762386865	0.06917016531115382	0.006045802185679534	0.36149840883826095	5264.0	0.0	0.0	 NA	0.02040816326530612	0.0	677	Mon_Dec_02_17	Min4.xml	60	ILS	200	20000	0.9	0.4	3	1	2	1	3.0
31	ILS	0.17361094182115722	0.07545580400398642	0.0054264243511414866	0.3628658412691451	6896.0	0.0	0.0	 NA	0.019230769230769232	0.0	708	Mon_Dec_02_17	Min4.xml	60	ILS	200	20000	0.9	0.4	3	1	2	1	3.0
32	ILS	0.1722617584633548	0.06904468014327411	0.005525061050869734	0.4026779909532388	7464.0	0.0	0.0	 NA	0.0	0.0	712	Mon_Dec_02_17	Min4.xml	60	ILS	200	20000	0.9	0.4	3	1	2	1	3.0
33	ILS	0.18456987675904202	0.07850373153348225	0.005010432412175657	0.36538055199376207	7018.0	0.0	0.0	 NA	0.0	0.0	623	Mon_Dec_02_17	Min4.xml	60	ILS	200	20000	0.9	0.4	3	1	2	1	3.0
1	OPMOP	0.26624514644471237	0.009187601709145184	0.0031421235722020988	0.6602980934267394	6403.0	0.0	0.0	0.6	 NA	0.0	3708	Mon_Dec_02_15	Min1.xml	60	OPMOP_GA	200	20000	0.9	0.4	3	1	2	1	3.0
2	OPMOP	0.27273147567777034	0.008533650158863185	0.0028579889345719638	0.7809227367326578	5840.0	0.0	0.005	0.4666666666666667	 NA	0.0	3096	Mon_Dec_02_15	Min1.xml	60	OPMOP_GA	200	20000	0.9	0.4	3	1	2	1	3.0
3	OPMOP	0.25721171049247094	0.00785830329737669	0.003532395046573394	0.7632987831352502	6946.0	0.0	0.0	0.5333333333333333	 NA	0.0	2945	Mon_Dec_02_15	Min1.xml	60	OPMOP_GA	200	20000	0.9	0.4	3	1	2	1	3.0
4	OPMOP	0.2846482679037449	0.007045703262809248	0.002625861677557731	0.7232975659480069	5657.0	0.0	0.0	0.8666666666666667	 NA	0.0	2862	Mon_Dec_02_15	Min1.xml	60	OPMOP_GA	200	20000	0.9	0.4	3	1	2	1	3.0
